ID,Text,Comment
Building.BadwaterDome.Description,Sela uma nascente de água ruim. Pode ser aberta e fechada à vontade.,"Badwater Source must be the same as Building.BadwaterSource.DisplayName, Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterDome.DisplayName,Domo de água ruim,Name of the building that stops flow of badwater when put on its source. It's a dome shaped mechanical building that can open and close by raising the cover up and down. Badwater must be the same as Good.Badwater.DisplayName.
Building.BadwaterDome.FlavorDescription,Chega de água ruim.,"This is a reference to a Bob Marley song ""No woman, no cry""."
Building.BadwaterPump.Description,Uma bomba reforçada capaz de bombear água ruim. Níveis baixos de contaminação por água ruim reduzem sua velocidade de bombeamento.,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.BadwaterPump.DisplayName,Bomba de água ruim,Badwater should be the same as Good.Badwater.DisplayName.
Building.BadwaterPump.FlavorDescription,"""Eu queria que as medidas extras de proteção incluíssem tampões nasais."" (Suli)",Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.BadwaterRig.Description,Sela uma nascente de água ruim. Emprega trabalhadores que extraem água ruim diretamente da nascente.,"Badwater Source must be the same as Building.BadwaterSource.DisplayName, Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterRig.DisplayName,Plataforma de água ruim,Name of the building that stops flow from badwater source and generates Good.Badwater.DisplayName goods (by extracting them from source). It's a mechanical building that needs workers to operate. Badwater must be the same as Good.Badwater.DisplayName
Building.BadwaterRig.FlavorDescription,Quem trabalha com fontes ferventes de água ruim vive sob pressão.,Play on words with pressure referring to both water pressure and stress. If possible try to adapt the phrase to fit your language.
Building.BadwaterSeep.Description,Uma nascente de água ruim com pressão limitada.,
Building.BadwaterSeep.DisplayName,Olho-d'água ruim,"A building that allows badwater to seep through, creating a natural badwater source."
Building.BadwaterSource.DisplayName,Nascente de água ruim,A crack or spring in the ground spuming badwater. Badwater should be the same as Good.Badwater.DisplayName.
Building.BadwaterSource.FlavorDescription,"""Por que temos que limpar a bagunça dos humanos? Ah, é… já morreram todos."" (Pina)",
Building.Bakery.Description,Assa pães e massas a partir de farinhas diferentes.,Pastry being a baked good.
Building.Bakery.DisplayName,Padaria,Building that bakes bread
Building.Bakery.FlavorDescription,"""Nada como um pãozinho quente com um pouco de serragem por cima."" (Vovó Manganela)","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Barrack.Description,Moradia prática e compartilhada.,
Building.Barrack.DisplayName,Barraca,Barracks are cramped homes for beavers. Not related to soldiers.
Building.Barrack.FlavorDescription,"""Dois caudas-do-mato entram numa barraca."" (Piada dos dentes de ferro)","Reference to 'walk into a bar' jokes; only Iron Teeth use Barracks, as Folktails prefer different lodges and are less work-focused than Iron Teeth"
Building.BeaverBust.Description,O busto de um castor aparentemente importante.,
Building.BeaverBust.DisplayName,Busto de castor,
Building.BeaverBust.FlavorDescription,As crianças levadas gostam de desenhar no rosto do Velho Kazko.,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization. Kits are young beavers."
Building.BeaverStatue.Description.Folktails,Estátua de um castor bem alimentado.,
Building.BeaverStatue.Description.IronTeeth,Estátua de um castor trabalhador.,
Building.BeaverStatue.DisplayName,Estátua de castor,Statue of a beaver
Building.BeaverStatue.FlavorDescription.Folktails,"Trazendo orgulho em dias bons, e fome em dias ruins.",The statue shows a beaver with a full belly so it can make one hungry when looking at it.
Building.BeaverStatue.FlavorDescription.IronTeeth,O design original com a foice foi considerado muito ao modo dos caudas-do-mato.,This metal statue depicts a beaver worker with a raised hammer. Hammer and sickle is an emblem of Soviet Russia. Folktails must be same as faction name (Faction.Folktails.DisplayName).
Building.Beehive.Description,Reforça o crescimento das lavouras próximas.,
Building.Beehive.DisplayName,Colmeia,
Building.Beehive.FlavorDescription,"""Aos poucos você se acostuma com o zumbido."" (Vovó Manganela)","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Bell.Description,Toca no início e no fim de um dia de trabalho.,This is a large metal bell that rings twice a day.
Building.Bell.DisplayName,Sino,A large metal bell
Building.Bell.FlavorDescription,"""É preciso ansiar pelo sino da manhã."" (Velho Kazko)","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Bench.DisplayName,Banco,
Building.Bench.FlavorDescription,"De vez em quando, algum vândalo se servirá da propriedade pública.",
Building.Blockage.Description,Uma barreira natural que bloqueia a passagem da água. Pode ser demolida.,Demolished meaning removed by a worker.
Building.Blockage.DisplayName,Bloqueio,"Not a dam since that's another building in game but if not possible it could be called a Natural Dam. Visually, it's a block made out of twigs and loose stones."
Building.Blockage.FlavorDescription,"É difícil acreditar que já houve tempos mais simples, quando lama e galhos constituíam represas.",
Building.BotAssembler.Description,Monta robôs autômatos para realizar atividades diárias.,Bots should be the same as Bot.PluralDisplayName
Building.BotAssembler.DisplayName,Montadora de robôs,A factory for assembling bots. Bot should be the same as Bot.TemplateName
Building.BotAssembler.FlavorDescription,"""Tudo começou com uma pergunta simples: 'E se eu não precisasse trabalhar hoje?'"" (Pina)",
Building.BotPartFactory.Description,Fabrica componentes para robôs.,Bot should be the same as Bot.TemplateName
Building.BotPartFactory.DisplayName,Fábrica de peças para robôs,"A factory for creating bot parts, that are later assembled into full bots. Bot should be the same as Bot.TemplateName."
Building.BotPartFactory.FlavorDescription,"""Pronto! Espera. O que esse parafuso tá fazendo aqui?"" (Pina)",
Building.Brazier.Description,Chamas seguramente contidas em uma área decorativa.,
Building.Brazier.DisplayName,Braseiro,
Building.Brazier.FlavorDescription,"""Isso é chapa quente!"" (Suli)",Play on words with lit meaning both lit up and cool. If possible try to adapt the phrase to fit your language. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.BrazierOfBonding.DisplayName,Braseiro da união,A large brazier surrounded by statues of a beaver family
Building.BrazierOfBonding.FlavorDescription,"""Se não por nós, pelas gerações futuras."" (Vovó Manganela)","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.BreedingPod.Description,A forma de reprodução preferida (e única) dos dentes de ferro.,Iron Teeth must be the same as the faction name (Faction.IronTeeth.DisplayName).
Building.BreedingPod.DisplayName,Casulo de reprodução,
Building.BreedingPod.FlavorDescription,"""As crianças são o futuro. Precisamos de mais doze para o mês que vem."" (Velho Kazko)","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.BuildersHut.Description,Emprega construtores adicionais.,
Building.BuildersHut.DisplayName,Cabana dos construtores,
Building.BuildersHut.FlavorDescription,Castória não foi construída em um dia. A lenda diz que foram seis horas.,Beaverome is a mythical beaver city built by beavers of many different factions who banded together to work on timbertech for the greater good of all beavers.
Building.BulletinPole.Description,Uma coluna decorativa para mensagens públicas.,
Building.BulletinPole.DisplayName,Coluna de mensagens,
Building.BulletinPole.FlavorDescription,Se machucou no trabalho? Talvez você mereça uma indenização! Fale com Suli.,Reference to common compensation scam text. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.Campfire.Description,Um lugar onde os castores podem relaxar e socializar no fim da tarde.,
Building.Campfire.DisplayName,Fogueira,
Building.Campfire.FlavorDescription,"Às vezes, fogo e madeira são uma boa combinação.",
Building.Carousel.Description,"Um carrossel de madeira, para castores de todas as idades.",
Building.Carousel.DisplayName,Carrossel,Alternative name: Merry-Go-Round
Building.Carousel.FlavorDescription,"""Aonde você pensa que vai, criança? Esses galhos não vão se descascar sozinhos."" (Vovó Manganela)","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Centrifuge.Description,Maquinário pesado que transforma água ruim em extrato utilizável.,Badwater should be the same as Good.Badwater.DisplayName. Extract should be the same as Good.Extract.DisplayName.
Building.Centrifuge.DisplayName,Centrifuga,
Building.Centrifuge.FlavorDescription,A ideia surgiu quando um carrossel dos caudas-do-mato girou rápido demais.,"Folktails must be the same as Faction.Folktails.DisplayName, carousel should be the same as Building.Carousel.DisplayName."
Building.ChargingStation.Description,Um lugar onde robôs se recarregam.,Bots should be the same as Bot.PluralDisplayName
Building.ChargingStation.DisplayName,Estação de recarga,A mechanically powered building where bots come to recharge
Building.ChargingStation.FlavorDescription,Compatível apenas com dispositivos ferrobot.,"Referring the annoying ""a different connector for each device"" trend in IT. Ironbot must be the same as Bot.DisplayName.IronTeeth"
Building.Clock.Description,Um relógio decorativo grande o bastante para ser visto pelos mais velhos.,
Building.Clock.DisplayName,Relógio,
Building.Clock.FlavorDescription,É difícil imaginar que antigamente os castores usavam clepsidras.,Clepsydra is an ancient water clock.
Building.CoffeeBrewery.Description,Faz café.,Coffee should be the same as in Good.Coffee.DisplayName.
Building.CoffeeBrewery.DisplayName,Fábrica de café,A building that brews coffee.
Building.CoffeeBrewery.FlavorDescription,"Não fossem os limites de consumo, os dentes de ferro sequer dormiriam.",
Building.CompactWaterWheel.Description,Um gerador compacto que transforma o fluxo de água em energia.,
Building.CompactWaterWheel.DisplayName,Roda-d'água compacta,A water wheel that's smaller than other versions.
Building.CompactWaterWheel.FlavorDescription,"Sim, é possível reinventar a roda-d'água.",A play on 'can't reinvent the wheel'
Building.ContaminationBarrier.Description,Impede que a contaminação do solo se espalhe sob a superfície.,Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.ContaminationBarrier.DisplayName,Barragem de contaminação,Name of the building that stops spreading soil contamination that's placed on the ground and is presented as square shape with objects sticking out. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project. Barrier should be the same between Building.IrrigationBarrier.DisplayName and Building.ContaminationBarrier.DisplayName.
Building.ContaminationBarrier.FlavorDescription,"""Uma barragem por dia mantém os picos de poluição longe da moradia!"" (Pôster motivacional)","Reference to the ""An apple a day, keeps the doctor away"" proverb. If possible try to adapt the phrase to fit your language."
Building.ContemplationSpot.Description,Um pequeno espaço onde castores podem contemplar a natureza.,
Building.ContemplationSpot.DisplayName,Espaço de Contemplação,
Building.ContemplationSpot.FlavorDescription,"Castores gostam de passar um tempo tranquilo aqui, refletindo sobre a mãe natureza.",
Building.ControlTower.Description,Uma estrutura alta que emite sinais para robôs próximos para reforçar seu desempenho.,Bots should be the same as Bot.PluralDisplayName
Building.ControlTower.DisplayName,Torre de comando,A building that emits a signal to nearby bots
Building.ControlTower.FlavorDescription,"Um robô deve obedecer às ordens dos castores, exceto quando eles não existirem mais.","A loose adaptation of Asimov's second law of robotics (and a hint at the ""sentient AI"" scenario). Bot must be the same as Bot.TemplateName."
Building.Dam.Description,"Bloqueia a passagem da água, mas permite que um pouco transborde por um vertedouro na parte de cima.",Spillway is a hole near the top that allows for the water to pass.
Building.Dam.DisplayName,Represa,
Building.Dam.FlavorDescription,"Como se sabe, os fundamentos de uma civilização são construídos embaixo d'água.",
Building.DanceHall.Description,Um salão aberto onde os castores podem balançar a cauda.,
Building.DanceHall.DisplayName,Salão de dança,
Building.DanceHall.FlavorDescription,"""Você vai ficar aí no canto que nem um dente de ferro?"" (Suli)",Iron Teeth must be the same as Faction.IronTeeth.DisplayName. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.DecontaminationPod.Description,Um banho para castores se recuperarem da exposição à água ruim.,Badwater should be the same as Good.Badwater.DisplayName.
Building.DecontaminationPod.DisplayName,Tanque de descontaminação,Ideally the name of the building should refer to the contamination effect on the beaver (Need.BadwaterContamination).
Building.DecontaminationPod.FlavorDescription,"""Não, Suli, você não pode beber o extrato. Você caiu no caldeirão quando era criança!"" (Vovó Manganela)","Reference to Obelix from Asterix and Obelix falling into a cauldron. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.DeepBadwaterPump.DisplayName,Bomba de água ruim profunda,"Badwater Pump Must be the same as Building.BadwaterPump.DisplayName, Deep should be the same as in Building.DeepWaterPump.DisplayName"
Building.DeepBadwaterPump.FlavorDescription,O tubo estendido ajuda tanto com a diferença de alturas quanto com o cheiro.,
Building.DeepMechanicalFluidPump.DisplayName,Bomba mecânica de fluidos profunda,
Building.DeepWaterPump.Description,Bombeia e filtra a água para saciar a sede dos castores. A contaminação por água ruim reduz sua velocidade de bombeamento.,
Building.DeepWaterPump.DisplayName,Bomba-d'água profunda,A water pump which can access deeper water than a regular pump.
Building.DeepWaterPump.FlavorDescription,"""A água vem das terras lá debaixo, onde crescem as taboas e o castor grita 'diacho'."" (Canção de trabalho dos dentes de ferro)","Adapted from Men at Work's famous 'Down Under' song ; Iron Teeth is a faction name, keep consistent (Faction.IronTeeth.DisplayName)"
Building.Detailer.Description,Personaliza caudas de castores.,This building allows the player to paint beavers' tails.
Building.Detailer.DisplayName,Detalhamento,Detailer references that the tail customisations are details/decorations.
Building.Detailer.Folktails.FlavorDescription,Deixe sua cauda contar a história.,"Only Folktails have ads, so they can also have magazines. ""Weird Tales"" is a famous pulp magazine."
Building.Detailer.IronTeeth.FlavorDescription,Não dói nada colocar um. (Suli),"Wordplay, as the IT variant looks painful to use."
Building.DirtExcavator.Description,Uma ferramenta pesada de mineração para coletar terra. Ela continuará a produzir terra mesmo após alcançar o leito rochoso.,Dirt must the same as Good.Dirt.DisplayName.
Building.DirtExcavator.DisplayName,Escavador de terra,"A machine used to gather dirt, leaving a giant hole. Dirt must be the same as Good.Dirt.DisplayName."
Building.DirtExcavator.FlavorDescription,"Como o nome sugere, não funciona em outros planetas.",It's literally not a drill. It's a different kind of mining equipment. ;)
Building.DistrictCenter.Description,"Estabelece um distrito com sua própria população, mercadorias e uma rede isolada de passagens. Emprega construtores.",
Building.DistrictCenter.DisplayName,Centro distrital,
Building.DistrictCenter.FlavorDescription.Folktails,"""Conforto, comida e madeira de qualidade."" (Lema dos caudas-do-mato)",The motto must be the same as in Faction.Folktails.Description
Building.DistrictCenter.FlavorDescription.IronTeeth,"""Trabalhe pesado, trabalhe pesado."" (Lema dos dentes de ferro)",The motto must be the same as in Faction.IronTeeth.Description
Building.DistrictCrossing.Description,Equilibra mercadorias entre dois distritos conectados. Cada lado tem trabalhadores que distribuem as mercadorias entre a passagem distrital e o resto do distrito.,Districts should be the same as in Building.DistrictCenter.DisplayName
Building.DistrictCrossing.DisplayName,Passagem distrital,District should be the same as in Building.DistrictCenter.DisplayName
Building.DistrictCrossing.FlavorDescription,Por que o castor cruzou o distrito?,"Referencing ""Why did a chicken cross a road"" jokes"
Building.DoubleDynamite.DisplayName,Dinamite dupla,Dynamite that makes 2 blocks deep hole
Building.DoubleFloodgate.DisplayName,Comporta dupla,
Building.DoubleFloodgate.FlavorDescription,Como se melhora algo já perfeito? Você o faz mais alto.,
Building.DoubleLodge.Description,Um alojamento maior que acomoda mais castores.,
Building.DoubleLodge.DisplayName,Alojamento duplo,This lodge fits twice as many beavers
Building.DoubleLodge.FlavorDescription,"Quanto mais, melhor.",This lodge fits twice as many beavers as a standard one
Building.DoublePlatform.DisplayName,Plataforma dupla,Double meaning twice as tall.
Building.DoublePlatform.FlavorDescription,O dobro de tamanho e a resistência que você já conhece.,
Building.DoubleShower.DisplayName,Chuveiro duplo,A version of Building.Shower.DisplayName that can be used by two beavers at the same time
Building.DoubleShower.FlavorDescription,"""Meu companheiro de banho de ontem tinha um papo melhor."" (Pina)",
Building.Dynamite.Armed,Armado!,Dynamite is set to detonate
Building.Dynamite.BeaverDeathMessage,{0} morreu em uma explosão.,{0} stands for beaver name
Building.Dynamite.CantDetonate,"Não é possível detonar, nível abaixo do permitido.",Message shows if dynamite is built on the lowest level of the map
Building.Dynamite.Description,Destrói o terreno abaixo e aciona dinamites adjacentes.,Triggers can be changed to detonates
Building.Dynamite.Detonate,Detonar,A button.
Building.Dynamite.DisplayName,Dinamite,There's a good called Explosives so they need to have different names
Building.Dynamite.ExplosionDepth,Profundidade de explosão: {0},"Explains how deep the dynamite explosion is, {0} stands for the vertical number of blocks"
Building.Dynamite.FlavorDescription,Algumas medidas extremas precisaram ser tomadas para que a adaptação ao mundo pós-apocalíptico seja possível.,
Building.EarthRecultivator.Folktails.Description,"Espalha sementes de árvores pela Terra. Quando ativada, os castores da área ficam muito felizes.",
Building.EarthRecultivator.Folktails.DisplayName,Recultivadora da Terra,Earth meaning planet Earth and Recultivator meaning regenerating the planet.
Building.EarthRecultivator.Folktails.FlavorDescription,A esperança cresce com cada semente.,
Building.EarthRepopulator.IronTeeth.Description,"Lança pioneiros para terras distantes. Quando eles são lançados, os castores da área ficam muito felizes.",
Building.EarthRepopulator.IronTeeth.DisplayName,Repovoadora da Terra,Earth meaning planet Earth and Repopulator meaning starting new colonies or restoring the population.
Building.EarthRepopulator.IronTeeth.FlavorDescription,"Após testes atualmente confidenciais com uma catapulta, este design foi o escolhido.","This building looks like a plane runway, so this jokingly references a more primitive idea."
Building.EfficientFarmhouse.Description,Emprega fazendeiros para plantar e colher lavouras. O design expandido dos caudas-do-mato acomoda mais fazendeiros.,Farmhouse should be the same as in Building.Farmhouse.DisplayName
Building.EfficientFarmhouse.DisplayName,Fazenda eficiente,Farmhouse should be the same as in Building.Farmhouse.DisplayName
Building.EfficientFarmhouse.FlavorDescription,"A eficiência depende apenas do cumprimento da política de ""Não coma em serviço.""",
Building.EfficientMine.Description,Emprega mineiros que extraem sucata de metal de ruínas subterrâneas. O design inovador maximiza a velocidade de mineração.,"Underground Ruins is a building, same as Building.Underground Ruins.DisplayName"
Building.EfficientMine.DisplayName,Mina eficiente,An extracting facility which can be placed on underground ruins.
Building.EfficientMine.FlavorDescription,Os dentes de ferro saíram na frente por serem os primeiros a explorar o subterrâneo.,"Reference to the ""upper hand"" phrase. The mine is built on top of underground human ruins."
Building.ExercisePlaza.Description,Uma área destinada a atividades em grupo estruturadas para aumentar a força abdominal e a flexibilidade.,
Building.ExercisePlaza.DisplayName,Área de ginástica,
Building.ExercisePlaza.FlavorDescription,"Os dentes de ferro querem ser como suas criações: sempre melhores, mais rápidos e mais fortes.","Reference to the Daft Punk song ""Harder, Better, Faster, Stronger""."
Building.ExplosivesFactory.Description,Fabrica explosivos a partir de água ruim.,Explosives and badwater being goods names. Badwater should be the same as Good.Badwater.DisplayName.
Building.ExplosivesFactory.DisplayName,Fábrica de explosivos,Explosives is name of a good.Explosives should be the same as Good.Explosives.PluralDisplayName
Building.FarmerMonument.DisplayName,Monumento dos fazendeiros,A large statue of a farmer carrying a bundle of wheat.
Building.FarmerMonument.FlavorDescription,"Dominando a natureza, alimentando a população.",
Building.Farmhouse.Description,Emprega fazendeiros que plantam e colhem lavouras.,
Building.Farmhouse.DisplayName,Fazenda,
Building.Farmhouse.FlavorDescription,A agricultura é um dos pilares da sociedade castoral moderna.,
