ID,Text,Comment
BatchControl.TimeRange.AllTime,Depuis toujours,Dropdown option for time range selection in Settlement Panel
BatchControl.TimeRange.Days,{0} derniers jours,Dropdown option for time range selection in Settlement Panel. {0} is an integer number of days (10+). E.g. Last 50 days.
BatchControl.Workplaces,Lieux de travail,Tooltip of a tab allowing to manage workplaces.
Beaver.Adult.TemplateName,Castor adulte,
Beaver.Adulthood,Âge adulte,Next to a progress bar that shows when a baby beaver reaches adulthood.
Beaver.Age,Âge : {0},"{0} stands for number of days, for example 'Age: 5'."
Beaver.Child.TemplateName,Jeune castor,
Beaver.DeadNameSuffix,(mort),Preceded by beaver name and age
Beaver.DiedOldAge,{0} est mort de vieillesse.,{0} stands for beaver name
Beaver.Employment,Postes,Header of a section that tells of how many and where beavers are working
Beaver.GrewUp,{0} a grandi.,{0} stands for beaver name. A notification that a beaver achieved maturity.
Beaver.Homeless,Sans-abri,Signifies that the beaver has no home
Beaver.HomelessPlural,Sans-abris,Label before number of homeless beavers
Beaver.House,Habitat : {0},{0} stands for Building.DisplayName. Tells which type of building the beaver resides in.
Beaver.Launched,{0} a décollé.,{0} stands for beaver name. A notification that a beaver has been launched in a plane.
Beaver.PluralDisplayName,Castors,
Beaver.Population.Adults,Adultes,Label before number of adult beavers
Beaver.Population.Children,Enfants,Label before number of kit beavers
Beaver.Population.Contaminated,Contaminés,Header of the list of beavers contaminated by badwater. Should be similar or same as Need.BadwaterContamination.DisplayName
Beaver.Population.ContaminatedAdults,Adultes contaminés,"Label before number of adult beavers contaminated by badwater. ""Contaminated"" should be similar or same as Need.BadwaterContamination.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Beaver.Population.ContaminatedChildren,Enfants contaminés,"Label before number of children beavers contaminated by badwater. ""Contaminated"" should be similar or same as Need.BadwaterContamination.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Beaver.Unemployed,Sans-emploi,"Signifies that the beaver has no job, singular"
Beaver.UnemployedPlural,Sans-emploi,"Used in population statistics, followed by the number of unemployed beavers"
Beaver.Workplace,Lieu de travail : {0},{0} stands for Building.DisplayName. Tells which type of building the beaver works in.
Bonus.CarryingCapacity,Capacité de transport,How much stuff a unit can carry
Bonus.CuttingSuccessChance,Chance d'abattage,Cutting chance when cutting down a tree
Bonus.GrowthSpeed,Vitesse de croissance,Speed at which young beavers grow up
Bonus.LifeExpectancy,Espérance de vie,The presumed length of beavers' life.
Bonus.MovementSpeed,Vitesse de déplacement globale,"Describes how fast character can move (bonus to walking, running and swimming)."
Bonus.WorkingSpeed,Vitesse de travail,Speed at which the beavers work.
Bot.BeaversPerished,"Ne me parlez pas de ces fichus castors
Ils avaient tout pour eux. De l'air frais, de l'eau pure...
Maintenant, ils ne sont plus qu'un lointain souvenir.","Text for a game over state, when all beavers have perished."
Bot.Created,{0} a été créé !,{0} stands for bot name. Notification that shows when production of a new bot finishes.
Bot.DeadNameSuffix,(détruit),Preceded by bot name and age
Bot.DeathMessage,Le bot {0} est cassé.,{0} stands for bot name. Notification that shows when a bot breaks down completely (it's destroyed)
Bot.DisplayName.Folktails,Timberbot {0},{0} stands for a bot serial number. Name of bots from the Folktails faction. Named after the fact they are visibly made from wood.
Bot.DisplayName.IronTeeth,Ironbot {0},{0} stands for a bot serial number. Name of bots from the Iron Teeth faction. Named after the fact they are visibly made from metal.
Bot.Durability,Robustesse : {0},"Label before a progress bar showing amount of durability left, {0} is the durability value."
Bot.PluralDisplayName,Bots,"Bots are autonomous robots, who assist beavers in their everyday tasks. They are constructed in factories."
Bot.TemplateName,Bot,A bot is an animated anthropomorphic being which is created from inanimate matter. Timberborn bots are depicting beavers and are made of wood and metal.
Breeding.NutrientBringing,"Les nutriments sont fournis par les camionneurs, les sans-emploi et les ouvriers après le travail.","Haulers are the same as in Building.HaulingPost.Description, unemployed as in Beaver.UnemployedPlural, workers as in Work.WorkersLabel"
Breeding.NutrientsNeeded,Nutriments nécessaires :,Followed by a list of nutrients needed to produce a new beaver in breeding facility
Breeding.Progress,Progression de l'incubation : {0},"Label inside a progress bar describing production progress of new beaver in breeding facility, {0} is the progress value"
BuilderPriorityTool.Description,"Utilisez cet outil pour choisir ce qui est prioritaire entre la construction, la démolition et la récolte de marchandises à partir de décombres.",Rubble should be plural version of RecoveredGoodStack.DisplayName
BuilderPriorityTool.Tip,Cliquez sur un objet pour choisir son niveau de priorité ou maintenez le bouton appuyé pour sélectionner une zone plus grande.,
Building.AdvancedBreedingPod.Description,"Utilise un processus avancé d’incubation pour produire des castors adultes, désireux de travailler.",Breeding should be the same as Building.BreedingPod.DisplayName
Building.AdvancedBreedingPod.DisplayName,Capsule d'incubation avancée,
Building.AdvancedBreedingPod.FlavorDescription,L'idée nous est venue lorsqu'un jeune castor est tombé dans un chaudron rempli d'extraits et a eu une énorme poussée de croissance après avoir bu tout son contenu.,"Extract must be the same as Good.Extract.DisplayName, kit is a young beaver."
Building.Agora.Description,Un grand lieu de rassemblement où les castors peuvent discuter de tout ce qui touche au bois.,
Building.Agora.DisplayName,Agora,
Building.Agora.FlavorDescription,"Lorsque les balises vertes sont allumées, les Rustiqueues savent qu’ils doivent se rassembler.",Folktails must be same as faction as Faction.Folktails.DisplayName.
Building.Airlock.Description,Permet aux castors de passer tout en bloquant l'écoulement de l'eau.,
Building.Airlock.DisplayName,Sas,
Building.AncientAquiferDrill.DisplayName,Ancienne foreuse d'aquifère,
Building.AncientAquiferDrill.FlavorDescription,La dernière tentative désespérée des humains de récupérer ce qu'ils avaient perdu.,
Building.ArchOfProgress.DisplayName,Arche du progrès,"A big arch, similar to classic victory arches, decorated with Iron Teeth workers that serves as a symbol of their drive to progress beaver society."
Building.AquaticFarmhouse.Description,Emploie des fermiers spécialisés pour planter et récolter des cultures <YellowHighlight>aquatiques</YellowHighlight>.,"Aquatic is a keyword, must be the same as in NaturalResources.Aquatic."
Building.AquaticFarmhouse.DisplayName,Ferme aquatique,A farmhouse that specializes in water plants.
Building.AquaticFarmhouse.FlavorDescription,« Une rumeur courait selon laquelle nous mangions du poisson. Dégoûtant ! » — Ma' Ngonel,"Beavers eating fish is a common misconception. Beavers are 100% herbivores. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Aquifer.Description,Une source d'eau souterraine.,
Building.Aquifer.DisplayName,Aquifère,
Building.Aquifer.FlavorDescription,Facile à trouver tellement il est bruyant.,
Building.AquiferDrill.Description,Extrait l'eau d'un aquifère.,
Building.AquiferDrill.DisplayName,Foreuse d'aquifère,
Building.AquiferDrill.FlavorDescription,"À la différence des castors, elle a été conçue pour laisser l'eau s'écouler.",
Building.BadtideDrain.Description,Évacue l’eau infectée pendant une infection des eaux.,
Building.BadtideDrain.DisplayName,Écoulement des eaux infectées,
Building.BadtideDrain.FlavorDescription,« C'est à ça que servaient les tuyaux chez les humains ? Beurk. » —Pina.,"Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.BadwaterDome.Description,Scelle une source d’eau infectée. Peut-être ouverte ou fermée à votre guise.,"Badwater Source must be the same as Building.BadwaterSource.DisplayName, Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterDome.DisplayName,Écluse à eau infectée,Name of the building that stops flow of badwater when put on its source. It's a dome shaped mechanical building that can open and close by raising the cover up and down. Badwater must be the same as Good.Badwater.DisplayName.
Building.BadwaterDome.FlavorDescription,Un castor averti en vaut deux.,"This is a reference to a Bob Marley song ""No woman, no cry""."
Building.BadwaterPressurizer.Description,"Scelle une source d’eau infectée. Peut-être ouverte ou fermée. Lorsqu’elle est ouverte, l’eau infectée s’écoule même pendant les périodes de sécheresse.","Badwater Source must be the same as Building.BadwaterSource.DisplayName, Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterPressurizer.DisplayName,Pressuriseur d'eau infectée,"Name of the building that can either stop flow of badwater or enforce flow with full power. It's a dome shaped, mechanical building that opens and closes like a camera shutter. Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterPressurizer.FlavorDescription,Seuls les vrais ingénieurs civils sont autorisés à s’en approcher.,This is a reference to a youtuber called Real Civil Engineer.
Building.BadwaterPump.Description,Une pompe améliorée capable de récupérer l’eau infectée. Une eau faiblement infectée ralentit la vitesse de pompage.,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.BadwaterPump.DisplayName,Pompe à eau infectée,Badwater should be the same as Good.Badwater.DisplayName.
Building.BadwaterPump.FlavorDescription,« Ah si seulement ces mesures de protection comprenaient des pince-nez. » —Suli,Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.BadwaterRig.Description,Scelle une source d’eau infectée. Emploie des ouvriers qui extraient l'eau infectée directement à la source.,"Badwater Source must be the same as Building.BadwaterSource.DisplayName, Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterRig.DisplayName,Plateforme à eau infectée,Name of the building that stops flow from badwater source and generates Good.Badwater.DisplayName goods (by extracting them from source). It's a mechanical building that needs workers to operate. Badwater must be the same as Good.Badwater.DisplayName
Building.BadwaterRig.FlavorDescription,Ceux qui travaillent au-dessus d'une source d'eau infectée en ébullition sont soumis à une pression constante.,Play on words with pressure referring to both water pressure and stress. If possible try to adapt the phrase to fit your language.
Building.BadwaterSeep.Description,Une source d'eau infectée à faible pression.,
Building.BadwaterSeep.DisplayName,Infiltration d'eau infectée,"A building that allows badwater to seep through, creating a natural badwater source."
Building.BadwaterSeep.FlavorDescription,"Pression minimum, dangers maximums.",
Building.BadwaterSource.DisplayName,Source d’eau infectée,A crack or spring in the ground spuming badwater. Badwater should be the same as Good.Badwater.DisplayName.
Building.BadwaterSource.FlavorDescription,"« Pourquoi c’est nous qui devons nettoyer les dégâts des humains ? Ah oui, parce qu’ils sont tous morts ». —Pina",
Building.Bakery.Description,Fait du pain et des pâtisseries avec des farines différentes.,Pastry being a baked good.
Building.Bakery.DisplayName,Boulangerie,Building that bakes bread
Building.Bakery.FlavorDescription,« Rien ne vaut un petit pain tout chaud saupoudré d'un peu de sciure. » — Ma' Ngonel,"Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Barrack.Description,Un logement partagé pratique.,
Building.Barrack.DisplayName,Caserne,Barracks are cramped homes for beavers. Not related to soldiers.
Building.Barrack.FlavorDescription,« Deux Rustiqueues entrent dans une caserne. » — Blague des Dents de fer,"Reference to 'walk into a bar' jokes; only Iron Teeth use Barracks, as Folktails prefer different lodges and are less work-focused than Iron Teeth"
Building.BeaverBust.Description,Le buste d'un castor qui a l’air important.,
Building.BeaverBust.DisplayName,Buste de castor,
Building.BeaverBust.FlavorDescription,Les jeunes castors malicieux aiment ajouter divers détails au visage du Vieux Kazko.,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization. Kits are young beavers."
Building.BeaverStatue.Description.Folktails,La statue d'un castor bien nourri.,
Building.BeaverStatue.Description.IronTeeth,La statue d'un castor travailleur.,
Building.BeaverStatue.DisplayName,Statue de castor,Statue of a beaver
Building.BeaverStatue.FlavorDescription.Folktails,Source de fierté les bonnes années et de faim les mauvaises.,The statue shows a beaver with a full belly so it can make one hungry when looking at it.
Building.BeaverStatue.FlavorDescription.IronTeeth,La statue originale avec une faucille a été jugée trop proche de l’emblème des Rustiqueues.,This metal statue depicts a beaver worker with a raised hammer. Hammer and sickle is an emblem of Soviet Russia. Folktails must be same as faction name (Faction.Folktails.DisplayName).
Building.Beehive.Description,Stimule la croissance des cultures alentour.,
Building.Beehive.DisplayName,Ruche,
Building.Beehive.FlavorDescription,"« On s'habitue au bourdonnement, au bout d'un moment. » — Ma' Ngonel","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Bell.Description,Elle sonne au début et à la fin d'une journée de travail.,This is a large metal bell that rings twice a day.
Building.Bell.DisplayName,Cloche,A large metal bell
Building.Bell.FlavorDescription,« C'est la sonnerie matinale que vous devriez attendre avec impatience. » — Vieux Kazko,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Bench.DisplayName,Banc,
Building.Bench.FlavorDescription,"De temps à autre, des vandales mangent sur la propriété publique.",
Building.Blockage.Description,Un barrage naturel empêchant l'eau de passer. Il peut être démoli.,Demolished meaning removed by a worker.
Building.Blockage.DisplayName,Barrage naturel,"Not a dam since that's another building in game but if not possible it could be called a Natural Dam. Visually, it's a block made out of twigs and loose stones."
Building.Blockage.FlavorDescription,C'est merveilleux de voir que la nature est capable de rivaliser avec l'ingénierie des castors.,
Building.BotAssembler.Description,Assemble des bots autonomes pour effectuer des tâches quotidiennes.,Bots should be the same as Bot.PluralDisplayName
Building.BotAssembler.DisplayName,Assembleur de bots,A factory for assembling bots. Bot should be the same as Bot.TemplateName
Building.BotAssembler.FlavorDescription,Tout a commencé par : « Et si je ne devais pas travailler aujourd'hui ? » – Pina,
Building.BotPartFactory.Description,Produit des composants pour bots.,Bot should be the same as Bot.TemplateName
Building.BotPartFactory.DisplayName,Usine à composants de bots,"A factory for creating bot parts, that are later assembled into full bots. Bot should be the same as Bot.TemplateName."
Building.BotPartFactory.FlavorDescription,"« C'est fait ! Attends, qu'est-ce que cette vis fait là ? » – Pina",
Building.Brazier.Description,Un feu ardent contenu de manière sécurisée dans une enceinte décorative.,
Building.Brazier.DisplayName,Brasier,
Building.Brazier.FlavorDescription,"« Wow, c’est branché comme truc. » —Suli",Play on words with lit meaning both lit up and cool. If possible try to adapt the phrase to fit your language. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.BrazierOfBonding.DisplayName,Brasier de liage,A large brazier surrounded by statues of a beaver family
Building.BrazierOfBonding.FlavorDescription,"« Ce qu’on ne fait pas pour nous, on le fait pour les générations futures. » — Ma' Ngonel","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.BreedingPod.Description,La façon préférée de se reproduire (et la seule) des Dents de fer.,Iron Teeth must be the same as the faction name (Faction.IronTeeth.DisplayName).
Building.BreedingPod.DisplayName,Capsule d'incubation,
Building.BreedingPod.FlavorDescription,« Les enfants sont notre avenir. Il nous en faut 12 de plus d'ici le mois prochain. » — Vieux Kazko,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.BuildersHut.Description,Emploie des constructeurs supplémentaires.,
Building.BuildersHut.DisplayName,Cabane des constructeurs,
Building.BuildersHut.FlavorDescription,Castorome ne s'est pas faite en un jour. La légende dit qu'il a fallu six heures.,Beaverome is a mythical beaver city built by beavers of many different factions who banded together to work on timbertech for the greater good of all beavers.
Building.BulletinPole.Description,Un panneau décoratif pour afficher les messages publics.,
Building.BulletinPole.DisplayName,Panneau d'affichage,
Building.BulletinPole.FlavorDescription,Vous avez été victime d'un accident de travail ? Vous avez peut-être droit à une indemnisation ! Contactez Suli pour en savoir plus.,Reference to common compensation scam text. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.Campfire.Description,Un endroit où les castors peuvent se relaxer et sociabiliser le soir.,
Building.Campfire.DisplayName,Feu de camp,
Building.Campfire.FlavorDescription,"Parfois, le feu et le bois font bon ménage.",
Building.Carousel.Description,Un manège en bois pour les castors de tout âge.,
Building.Carousel.DisplayName,Manège,Alternative name: Merry-Go-Round
Building.Carousel.FlavorDescription,"« Où crois-tu aller, petit ? Ces branches ne vont pas s'éplucher toutes seules. » — Ma' Ngonel","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Centrifuge.Description,Machine puissante qui transforme les eaux infectées dangereuses en extraits utilisables.,Badwater should be the same as Good.Badwater.DisplayName. Extract should be the same as Good.Extract.DisplayName.
Building.Centrifuge.DisplayName,Centrifugeuse,
Building.Centrifuge.FlavorDescription,L'idée nous est venue après qu'un manège de Rustiqueues ait tourné trop vite.,"Folktails must be the same as Faction.Folktails.DisplayName, carousel should be the same as Building.Carousel.DisplayName."
Building.ChargingStation.Description,Un lieu où les bots viennent se recharger.,Bots should be the same as Bot.PluralDisplayName
Building.ChargingStation.DisplayName,Station de recharge,A mechanically powered building where bots come to recharge
Building.ChargingStation.FlavorDescription,Uniquement compatible avec les appareils n’étant pas des Ironbots.,"Referring the annoying ""a different connector for each device"" trend in IT. Ironbot must be the same as Bot.DisplayName.IronTeeth"
Building.Chronometer.Description,Envoie un signal en fonction de l'heure de la journée.,
Building.Chronometer.DisplayName,Chronomètre,The name of a building which sends automation signals based on time.
Building.Chronometer.EndTime,Fin : {0},"{0} is a time in hours with h suffix, e.g. 1.2h"
Building.Chronometer.Mode.NonWorkingHours,Heures de repos,"One of the modes of the Chronometer, that makes it active during non-working hours"
Building.Chronometer.Mode.TimeRange,Intervalle de temps,"One of the modes of the Chronometer, that lets player select custom start and end time"
Building.Chronometer.Mode.WorkingHours,Heures de travail,"One of the modes of the Chronometer, that makes it active during working hours"
Building.Chronometer.StartTime,Début : {0},"{0} is a time in hours with h suffix, e.g. 1.2h"
Building.Clutch.Description,Active ou désactive la transmission motrice.,'power' must be consistent with other uses of the word in the game.
Building.Clutch.DisplayName,Embrayage,As in the car part - it engages and disengages power shaft connections.
Building.Clutch.Mode.Disengaged,Désactivé,As in the car part - it engages and disengages power shaft connections.
Building.Clutch.Mode.Engaged,Activé,As in the car part - it engages and disengages power shaft connections.
Building.CoffeeBrewery.Description,Fait du café.,Coffee should be the same as in Good.Coffee.DisplayName.
Building.CoffeeBrewery.DisplayName,Usine à café,A building that brews coffee.
Building.CoffeeBrewery.FlavorDescription,"S'il n'y avait pas de limites de consommation, les Dents de fer ne dormiraient jamais.",
Building.CompactMechanicalPump.Description,Puise l'eau ou l'eau infectée d'un côté et l'évacue de l'autre.,
Building.CompactMechanicalPump.DisplayName,Pompe mécanique compacte,
Building.CompactWaterWheel.Description,Un générateur compact qui produit de l'énergie motrice grâce au courant de l’eau.,
Building.CompactWaterWheel.DisplayName,Roue hydraulique compacte,A water wheel that's smaller than other versions.
Building.CompactWaterWheel.FlavorDescription,"Oui, vous pouvez réinventer la roue hydraulique.",A play on 'can't reinvent the wheel'
Building.ContaminationBarrier.Description,Empêche la contamination du sol de se propager.,Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.ContaminationBarrier.DisplayName,Barrière anti-contamination,Name of the building that stops spreading soil contamination that's placed on the ground and is presented as square shape with objects sticking out. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project. Barrier should be the same between Building.IrrigationBarrier.DisplayName and Building.ContaminationBarrier.DisplayName.
Building.ContaminationBarrier.FlavorDescription,"« Barrage un jour, barrage toujours ! » —Affiche de développement personnel","Reference to the ""An apple a day, keeps the doctor away"" proverb. If possible try to adapt the phrase to fit your language."
Building.ContaminationSensor.Description,Mesure la contamination de l'eau sous son bras.,
Building.ContaminationSensor.DisplayName,Capteur de contamination,
Building.ContemplationSpot.Description,Un petit endroit où les castors peuvent contempler la nature.,
Building.ContemplationSpot.DisplayName,Lieu de contemplation,
Building.ContemplationSpot.FlavorDescription,"Les castors y passent des moments de recueillement, méditant sur les caprices de Mère Nature.",
Building.ControlTower.Description,Une structure élevée qui envoie un signal aux bots proches pour améliorer leur performance.,Bots should be the same as Bot.PluralDisplayName
Building.ControlTower.DisplayName,Tour de contrôle,A building that emits a signal to nearby bots
Building.ControlTower.FlavorDescription,"Un bot doit obéir aux ordres donnés par les castors, sauf si les castors ne sont plus.","A loose adaptation of Asimov's second law of robotics (and a hint at the ""sentient AI"" scenario). Bot must be the same as Bot.TemplateName."
Building.Dam.Description,"Bloque l'eau, mais en laisse passer un peu grâce à un déversoir sur le dessus.",Spillway is a hole near the top that allows for the water to pass.
Building.Dam.DisplayName,Barrage,
